"Var1","Freq","HKLK_dyad_ID","HKLK_no_dual_events","JID1","JID2","HK_knowledge","LK_knowledge","HKLK_knowledge_comb","HKLK_no_dual_events_mean","edge_weight_post","edge_weight_pre","edge_new","HKLK_knowledge_comb4","HKLK_no_dual_events_mean_z","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","dyad_ID","phase","dyad_ID_phase","edge_cooccurrence","edge_binary","JID1_phase","JID2_phase","ID1_events","ID2_events","ID1_events_z","ID2_events_z"
"J1529 J5695",3,"J1529 J5695",3,"J1529","J5695","knowledge","knowledge","knowledge knowledge",6,0.0125,NA,1,"knowledge",0.0859622674281642,0.158653846153846,0.0322120266732896,"J1529_J5695","postknowledge","J1529_J5695_postknowledge",0,0,"J1529_postknowledge","J5695_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J5723A",2,"J1529 J5723A",2,"J1529","J5723A","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1529_J5723A","postknowledge","J1529_J5723A_postknowledge",0,0,"J1529_postknowledge","J5723A_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J5724",3,"J1529 J5724",3,"J1529","J5724","knowledge","naive","knowledge naive",3,NA,NA,0,"knowledge",-0.264469247162184,-5.25,-0.439015607461686,"J1529_J5724","postknowledge","J1529_J5724_postknowledge",0,0,"J1529_postknowledge","J5724_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J5766",7,"J1529 J5766",7,"J1529","J5766","knowledge","naive","knowledge naive",7,NA,NA,0,"knowledge",0.202772772291614,-1.25,-0.104527525586116,"J1529_J5766","postknowledge","J1529_J5766_postknowledge",0,0,"J1529_postknowledge","J5766_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J5804",15,"J1529 J5804",15,"J1529","J5804","knowledge","naive","knowledge naive",15,NA,NA,0,"knowledge",1.13725681119921,6.75,0.564448638165024,"J1529_J5804","postknowledge","J1529_J5804_postknowledge",NA,NA,"J1529_postknowledge","J5804_postknowledge",95,NA,3.72512149456669,NA
"J1529 J6036",1,"J1529 J6036",1,"J1529","J6036","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1529_J6036","postknowledge","J1529_J6036_postknowledge",0,0,"J1529_postknowledge","J6036_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J6042",2,"J1529 J6042",2,"J1529","J6042","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1529_J6042","postknowledge","J1529_J6042_postknowledge",0,0,"J1529_postknowledge","J6042_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J6057",2,"J1529 J6057",2,"J1529","J6057","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1529_J6057","postknowledge","J1529_J6057_postknowledge",0,0,"J1529_postknowledge","J6057_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1529 J972",4,"J1529 J972",4,"J1529","J972","knowledge","naive","knowledge naive",4,NA,NA,0,"knowledge",-0.147658742298735,-4.25,-0.355393586992793,"J1529_J972","postknowledge","J1529_J972_postknowledge",0,0,"J1529_postknowledge","J972_postknowledge",95,0,3.72512149456669,-0.451405062337721
"J1618 J5056",2,"J1618 J5056",2,"J1618","J5056","naive","naive","naive naive",4,0.120689655172414,NA,1,"naive",-0.147658742298735,0.677750410509031,0.138541574965981,"J1618_J5056","postknowledge","J1618_J5056_postknowledge",0,0,"J1618_postknowledge","J5056_postknowledge",35,0,1.05701733302321,-0.451405062337721
"J5694 J1618",2,"J5694 J1618",2,"J1618","J5694","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1618_J5694","postknowledge","J1618_J5694_postknowledge",0,0,"J1618_postknowledge","J5694_postknowledge",35,0,1.05701733302321,-0.451405062337721
"J5716B J1618",2,"J5716B J1618",2,"J1618","J5716B","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1618_J5716B","postknowledge","J1618_J5716B_postknowledge",0,0,"J1618_postknowledge","J5716B_postknowledge",35,0,1.05701733302321,-0.451405062337721
"J1623 J1902",1,"J1623 J1902",1,"J1623","J1902","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1623_J1902","postknowledge","J1623_J1902_postknowledge",0,0,"J1623_postknowledge","J1902_postknowledge",10,48,-0.0546927342865789,2.4098650531817
"J2039 J1623",2,"J2039 J1623",2,"J1623","J2039","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1623_J2039","postknowledge","J1623_J2039_postknowledge",0,0,"J1623_postknowledge","J2039_postknowledge",10,6,-0.0546927342865789,-0.0937462978977931
"J1623 J2168",1,"J1623 J2168",1,"J1623","J2168","naive","naive","naive naive",1,NA,NA,0,"naive",-0.498090256889084,-2.32224958949097,-0.474699993690219,"J1623_J2168","postknowledge","J1623_J2168_postknowledge",0,0,"J1623_postknowledge","J2168_postknowledge",10,49,-0.0546927342865789,2.46947484725502
"J3759 J1623",2,"J3759 J1623",2,"J1623","J3759","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1623_J3759","postknowledge","J1623_J3759_postknowledge",3,1,"J1623_postknowledge","J3759_postknowledge",10,44,-0.0546927342865789,2.17142587688842
"J3987 J1623",2,"J3987 J1623",2,"J1623","J3987","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1623_J3987","postknowledge","J1623_J3987_postknowledge",0,0,"J1623_postknowledge","J3987_postknowledge",10,11,-0.0546927342865789,0.204302672468813
"J4304 J1623",10,"J4304 J1623",10,"J1623","J4304","knowledge","naive","knowledge naive",10,NA,NA,0,"knowledge",0.553204286881962,1.75,0.146338535820562,"J1623_J4304","postknowledge","J1623_J4304_postknowledge",0,0,"J1623_postknowledge","J4304_postknowledge",10,0,-0.0546927342865789,-0.451405062337721
"J4715 J1623",2,"J4715 J1623",2,"J1623","J4715","naive","naive","naive naive",2,NA,NA,0,"naive",-0.381279752025634,-1.32224958949097,-0.270286137471486,"J1623_J4715","postknowledge","J1623_J4715_postknowledge",0,0,"J1623_postknowledge","J4715_postknowledge",10,3,-0.0546927342865789,-0.272575680117757
"J595 J1623",10,"J595 J1623",10,"J1623","J595","naive","naive","naive naive",10,NA,NA,0,"naive",0.553204286881962,6.67775041050903,1.36502471227838,"J1623_J595","postknowledge","J1623_J595_postknowledge",0,0,"J1623_postknowledge","J595_postknowledge",10,1,-0.0546927342865789,-0.3917952682644
"J1627 J1916",9,"J1627 J1916",9,"J1627","J1916","knowledge","naive","knowledge naive",9,NA,NA,0,"knowledge",0.436393782018513,0.75,0.0627165153516694,"J1627_J1916","postknowledge","J1627_J1916_postknowledge",0,0,"J1627_postknowledge","J1916_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J1973",18,"J1627 J1973",18,"J1627","J1973","knowledge","naive","knowledge naive",18,NA,NA,0,"knowledge",1.48768832578956,9.75,0.815314699571702,"J1627_J1973","postknowledge","J1627_J1973_postknowledge",0,0,"J1627_postknowledge","J1973_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J2377",16,"J1627 J2377",16,"J1627","J2377","knowledge","naive","knowledge naive",16,NA,NA,0,"knowledge",1.25406731606266,7.75,0.648070658633917,"J1627_J2377","postknowledge","J1627_J2377_postknowledge",0,0,"J1627_postknowledge","J2377_postknowledge",0,1,-0.499376761210493,-0.3917952682644
"J1627 J2701",5,"J1627 J2701",5,"J1627","J2701","knowledge","naive","knowledge naive",5,NA,NA,0,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J1627_J2701","postknowledge","J1627_J2701_postknowledge",0,0,"J1627_postknowledge","J2701_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J3884",6,"J1627 J3884",6,"J1627","J3884","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J1627_J3884","postknowledge","J1627_J3884_postknowledge",0,0,"J1627_postknowledge","J3884_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J1627 J4001",2,"J1627 J4001",2,"J1627","J4001","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1627_J4001","postknowledge","J1627_J4001_postknowledge",0,0,"J1627_postknowledge","J4001_postknowledge",0,1,-0.499376761210493,-0.3917952682644
"J1627 J4011",8,"J1627 J4011",8,"J1627","J4011","knowledge","naive","knowledge naive",8,NA,NA,0,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J1627_J4011","postknowledge","J1627_J4011_postknowledge",0,0,"J1627_postknowledge","J4011_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J4162 J1627",1,"J4162 J1627",1,"J1627","J4162","knowledge","knowledge","knowledge knowledge",1,NA,NA,0,"knowledge",-0.498090256889084,-4.84134615384615,-0.982954874545535,"J1627_J4162","postknowledge","J1627_J4162_postknowledge",0,0,"J1627_postknowledge","J4162_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J1627 J4315",4,"J1627 J4315",4,"J1627","J4315","knowledge","knowledge","knowledge knowledge",4,NA,NA,0,"knowledge",-0.147658742298735,-1.84134615384615,-0.37385473381424,"J1627_J4315","postknowledge","J1627_J4315_postknowledge",0,0,"J1627_postknowledge","J4315_postknowledge",0,9,-0.499376761210493,0.0850830843221708
"J1627 J4514",1,"J1627 J4514",1,"J1627","J4514","knowledge","knowledge","knowledge knowledge",1,NA,NA,0,"knowledge",-0.498090256889084,-4.84134615384615,-0.982954874545535,"J1627_J4514","postknowledge","J1627_J4514_postknowledge",0,0,"J1627_postknowledge","J4514_postknowledge",0,18,-0.499376761210493,0.621571230982063
"J1627 J4967",5,"J1627 J4967",5,"J1627","J4967","knowledge","knowledge","knowledge knowledge",3.5,NA,NA,0,"knowledge",-0.20606399473046,-2.34134615384615,-0.475371423936123,"J1627_J4967","postknowledge","J1627_J4967_postknowledge",0,0,"J1627_postknowledge","J4967_postknowledge",0,3,-0.499376761210493,-0.272575680117757
"J1627 J5017",2,"J1627 J5017",2,"J1627","J5017","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1627_J5017","postknowledge","J1627_J5017_postknowledge",0,0,"J1627_postknowledge","J5017_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5043",22,"J1627 J5043",22,"J1627","J5043","knowledge","naive","knowledge naive",22,NA,NA,0,"knowledge",1.95493034524336,13.75,1.14980278144727,"J1627_J5043","postknowledge","J1627_J5043_postknowledge",0,0,"J1627_postknowledge","J5043_postknowledge",0,2,-0.499376761210493,-0.332185474191078
"J1627 J5068",1,"J1627 J5068",1,"J1627","J5068","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1627_J5068","postknowledge","J1627_J5068_postknowledge",0,0,"J1627_postknowledge","J5068_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5146",12,"J1627 J5146",12,"J1627","J5146","knowledge","knowledge","knowledge knowledge",12,NA,NA,0,"knowledge",0.786825296608862,6.15865384615385,1.25041230813588,"J1627_J5146","postknowledge","J1627_J5146_postknowledge",0,0,"J1627_postknowledge","J5146_postknowledge",0,4,-0.499376761210493,-0.212965886044436
"J1627 J5309",8,"J1627 J5309",8,"J1627","J5309","knowledge","naive","knowledge naive",8,NA,NA,0,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J1627_J5309","postknowledge","J1627_J5309_postknowledge",0,0,"J1627_postknowledge","J5309_postknowledge",0,18,-0.499376761210493,0.621571230982063
"J1627 J5477",12,"J1627 J5477",12,"J1627","J5477","knowledge","naive","knowledge naive",12,NA,NA,0,"knowledge",0.786825296608862,3.75,0.313582576758347,"J1627_J5477","postknowledge","J1627_J5477_postknowledge",0,0,"J1627_postknowledge","J5477_postknowledge",0,36,-0.499376761210493,1.69454752430185
"J1627 J5582",6,"J1627 J5582",6,"J1627","J5582","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J1627_J5582","postknowledge","J1627_J5582_postknowledge",0,0,"J1627_postknowledge","J5582_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5607",4,"J1627 J5607",4,"J1627","J5607","knowledge","naive","knowledge naive",4,NA,NA,0,"knowledge",-0.147658742298735,-4.25,-0.355393586992793,"J1627_J5607","postknowledge","J1627_J5607_postknowledge",0,0,"J1627_postknowledge","J5607_postknowledge",0,26,-0.499376761210493,1.09844958356863
"J1627 J5651",9,"J1627 J5651",9,"J1627","J5651","knowledge","naive","knowledge naive",9,NA,NA,0,"knowledge",0.436393782018513,0.75,0.0627165153516694,"J1627_J5651","postknowledge","J1627_J5651_postknowledge",0,0,"J1627_postknowledge","J5651_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5658",6,"J1627 J5658",6,"J1627","J5658","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J1627_J5658","postknowledge","J1627_J5658_postknowledge",0,0,"J1627_postknowledge","J5658_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5694",5,"J1627 J5694",5,"J1627","J5694","knowledge","knowledge","knowledge knowledge",5,NA,NA,0,"knowledge",-0.0308482374352854,-0.841346153846154,-0.170821353570475,"J1627_J5694","postknowledge","J1627_J5694_postknowledge",0,0,"J1627_postknowledge","J5694_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5697",1,"J1627 J5697",1,"J1627","J5697","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1627_J5697","postknowledge","J1627_J5697_postknowledge",0,0,"J1627_postknowledge","J5697_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5740",13,"J1627 J5740",13,"J1627","J5740","knowledge","naive","knowledge naive",13,NA,NA,0,"knowledge",0.903635801472311,4.75,0.397204597227239,"J1627_J5740","postknowledge","J1627_J5740_postknowledge",0,0,"J1627_postknowledge","J5740_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5809",5,"J1627 J5809",5,"J1627","J5809","knowledge","naive","knowledge naive",5,NA,NA,0,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J1627_J5809","postknowledge","J1627_J5809_postknowledge",0,0,"J1627_postknowledge","J5809_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5810",25,"J1627 J5810",25,"J1627","J5810","knowledge","knowledge","knowledge knowledge",13.5,NA,NA,0,"knowledge",0.962041053904036,7.65865384615385,1.55496237850153,"J1627_J5810","postknowledge","J1627_J5810_postknowledge",0,0,"J1627_postknowledge","J5810_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5827",5,"J1627 J5827",5,"J1627","J5827","knowledge","naive","knowledge naive",5,NA,NA,0,"knowledge",-0.0308482374352854,-3.25,-0.271771566523901,"J1627_J5827","postknowledge","J1627_J5827_postknowledge",0,0,"J1627_postknowledge","J5827_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5874",3,"J1627 J5874",3,"J1627","J5874","knowledge","naive","knowledge naive",3,NA,NA,0,"knowledge",-0.264469247162184,-5.25,-0.439015607461686,"J1627_J5874","postknowledge","J1627_J5874_postknowledge",0,0,"J1627_postknowledge","J5874_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5939",9,"J1627 J5939",9,"J1627","J5939","knowledge","naive","knowledge naive",9,NA,NA,0,"knowledge",0.436393782018513,0.75,0.0627165153516694,"J1627_J5939","postknowledge","J1627_J5939_postknowledge",0,0,"J1627_postknowledge","J5939_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5986",1,"J1627 J5986",1,"J1627","J5986","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1627_J5986","postknowledge","J1627_J5986_postknowledge",0,0,"J1627_postknowledge","J5986_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J5999",2,"J1627 J5999",2,"J1627","J5999","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1627_J5999","postknowledge","J1627_J5999_postknowledge",0,0,"J1627_postknowledge","J5999_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1627 J831",2,"J1627 J831",2,"J1627","J831","knowledge","knowledge","knowledge knowledge",2,NA,NA,0,"knowledge",-0.381279752025634,-3.84134615384615,-0.77992149430177,"J1627_J831","postknowledge","J1627_J831_postknowledge",0,0,"J1627_postknowledge","J831_postknowledge",0,0,-0.499376761210493,-0.451405062337721
"J1631 J1916",17,"J1631 J1916",17,"J1631","J1916","knowledge","naive","knowledge naive",17,NA,NA,0,"knowledge",1.37087782092611,8.75,0.731692679102809,"J1631_J1916","postknowledge","J1631_J1916_postknowledge",0,0,"J1631_postknowledge","J1916_postknowledge",17,0,0.256586084560161,-0.451405062337721
"J1631 J2621",3,"J1631 J2621",3,"J1631","J2621","knowledge","naive","knowledge naive",3,NA,NA,0,"knowledge",-0.264469247162184,-5.25,-0.439015607461686,"J1631_J2621","postknowledge","J1631_J2621_postknowledge",0,0,"J1631_postknowledge","J2621_postknowledge",17,1,0.256586084560161,-0.3917952682644
"J1631 J3148",28,"J1631 J3148",28,"J1631","J3148","knowledge","naive","knowledge naive",28,NA,NA,0,"knowledge",2.65579337442405,19.75,1.65153490426063,"J1631_J3148","postknowledge","J1631_J3148_postknowledge",0,0,"J1631_postknowledge","J3148_postknowledge",17,0,0.256586084560161,-0.451405062337721
"J1631 J3305",27,"J1631 J3305",27,"J1631","J3305","knowledge","naive","knowledge naive",27,NA,NA,0,"knowledge",2.53898286956061,18.75,1.56791288379173,"J1631_J3305","postknowledge","J1631_J3305_postknowledge",0,0,"J1631_postknowledge","J3305_postknowledge",17,0,0.256586084560161,-0.451405062337721
"J1631 J338",2,"J1631 J338",2,"J1631","J338","knowledge","naive","knowledge naive",2,NA,NA,0,"knowledge",-0.381279752025634,-6.25,-0.522637627930578,"J1631_J338","postknowledge","J1631_J338_postknowledge",0,0,"J1631_postknowledge","J338_postknowledge",17,2,0.256586084560161,-0.332185474191078
"J1631 J3508",6,"J1631 J3508",6,"J1631","J3508","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J1631_J3508","postknowledge","J1631_J3508_postknowledge",0,0,"J1631_postknowledge","J3508_postknowledge",17,17,0.256586084560161,0.561961436908741
"J1631 J3716",6,"J1631 J3716",6,"J1631","J3716","knowledge","naive","knowledge naive",6,NA,NA,0,"knowledge",0.0859622674281642,-2.25,-0.188149546055008,"J1631_J3716","postknowledge","J1631_J3716_postknowledge",0,0,"J1631_postknowledge","J3716_postknowledge",17,6,0.256586084560161,-0.0937462978977931
"J1631 J3745",7,"J1631 J3745",7,"J1631","J3745","knowledge","naive","knowledge naive",7,NA,NA,0,"knowledge",0.202772772291614,-1.25,-0.104527525586116,"J1631_J3745","postknowledge","J1631_J3745_postknowledge",0,0,"J1631_postknowledge","J3745_postknowledge",17,0,0.256586084560161,-0.451405062337721
"J1631 J3822",1,"J1631 J3822",1,"J1631","J3822","knowledge","naive","knowledge naive",1,NA,NA,0,"knowledge",-0.498090256889084,-7.25,-0.606259648399471,"J1631_J3822","postknowledge","J1631_J3822_postknowledge",0,0,"J1631_postknowledge","J3822_postknowledge",17,0,0.256586084560161,-0.451405062337721
"J1631 J3884",8,"J1631 J3884",8,"J1631","J3884","knowledge","naive","knowledge naive",8,NA,NA,0,"knowledge",0.319583277155063,-0.25,-0.0209055051172231,"J1631_J3884","postknowledge","J1631_J3884_postknowledge",0,0,"J1631_postknowledge","J3884_postknowledge",17,3,0.256586084560161,-0.272575680117757
"J1631 J4011",20,"J1631 J4011",20,"J1631","J4011","knowledge","naive","knowledge naive",20,NA,NA,0,"knowledge",1.72130933551646,11.75,0.982558740509487,"J1631_J4011","postknowledge","J1631_J4011_postknowledge",0,0,"J1631_postknowledge","J4011_postknowledge",17,0,0.256586084560161,-0.451405062337721
