"g_dyad_ID_post","g_edge_weights_post","ind1_ID","ind2_ID","ind1_knowledge","ind2_knowledge","knowledge_comb","knowledge_comb2","dyad_ID","g_edge_weights_pre","HKLK_no_dual_events_mean","edge_diff_abs","knowledge_comb3","knowledge_comb4","edge_diff_resid","ind1_visit_no_pre","ind2_visit_no_pre","ind1_visit_no_post","ind2_visit_no_post","new_edge","HKLK_no_dual_events_binary","knowledge_comb2_HKLK_dual_events_binary","HKLK_no_dual_events_binary_c","HKLK_no_dual_events_mean_gc","HKLK_no_dual_events_mean_gc_z","HKLK_no_dual_events_mean_z","edge_diff_resid_10","g_edge_weights_pre_z"
"J2540 J5645",0.00869565217391304,"J2540","J5645","knowledge","naive","knowledge naive","knowledge naive","J2540 J5645",0.00628930817610063,0,0.00240634399781241,"different","knowledge",-0.0104753778494454,112,144,26,161,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.104753778494454,-0.702384212348708
"J2542 J5222",0.0232558139534884,"J2542","J5222","knowledge","naive","knowledge naive","knowledge naive","J2542 J5222",0.0833333333333333,0,-0.0600775193798449,"different","knowledge",-0.0242254277084897,33,44,73,33,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.242254277084897,1.15436270582972
"J2542 J5595",0.0294117647058824,"J2542","J5595","knowledge","naive","knowledge naive","knowledge naive","J2542 J5595",0.0833333333333333,0,-0.0539215686274509,"different","knowledge",-0.0180694769560957,33,27,73,100,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.180694769560957,1.15436270582972
"J2650 J2728",0.0128205128205128,"J2650","J2728","naive","naive","naive naive","naive naive","J2650 J2728",0.0526315789473684,0,-0.0398110661268556,"same","naive",-0.0233792159328424,21,37,51,90,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.233792159328424,0.414456039187186
"J2650 J3467",0.0240963855421687,"J2650","J3467","naive","naive","naive naive","naive naive","J2650 J3467",0.0120481927710843,0,0.0120481927710844,"same","naive",0.00280922462671772,21,140,51,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0280922462671772,-0.563596146667312
"J2650 J4109",0.040983606557377,"J2650","J4109","naive","naive","naive naive","naive naive","J2650 J4109",0.0103092783505155,0,0.0306743282068615,"same","naive",0.0203354184262176,21,187,51,145,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.203354184262176,-0.60550366622873
"J2650 J4111",0.0296296296296296,"J2650","J4111","naive","naive","naive naive","naive naive","J2650 J4111",0.0228571428571429,0,0.0067724867724867,"same","naive",0.00437066604806534,21,394,51,153,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0437066604806534,-0.303102426095527
"J2650 J4126",0.00740740740740741,"J2650","J4126","naive","naive","naive naive","naive naive","J2650 J4126",0.0101010101010101,0,-0.00269360269360269,"same","naive",-0.0131642515158209,21,193,51,213,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.131642515158209,-0.610522892958309
"J2650 J4954",0.0373831775700935,"J2650","J4954","naive","naive","naive naive","naive naive","J2650 J4954",0.0487804878048781,0,-0.0113973102347846,"same","naive",0.0025985514812345,21,44,51,113,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.025985514812345,0.32164544685572
"J2728 J4044",0.0352941176470588,"J2728","J4044","naive","naive","naive naive","naive naive","J2728 J4044",0.0175438596491228,0,0.017750257997936,"same","naive",0.0119875465035583,37,56,90,246,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.119875465035583,-0.431151579832848
"J2728 J4109",0.0335570469798658,"J2728","J4109","naive","naive","naive naive","naive naive","J2728 J4109",0.0181818181818182,0,0.0153752287980476,"same","naive",0.0100160547889134,37,187,90,145,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.100160547889134,-0.415776895850665
"J2728 J4111",0.0246913580246914,"J2728","J4111","naive","naive","naive naive","naive naive","J2728 J4111",0.0265957446808511,0,-0.0019043866561597,"same","naive",-0.00194137345964932,37,394,90,153,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0194137345964932,-0.213002805777147
"J2728 J4126",0.0124223602484472,"J2728","J4126","naive","naive","naive naive","naive naive","J2728 J4126",0.00884955752212389,0,0.00357280272632331,"same","naive",-0.00768944617756721,37,193,90,213,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0768944617756721,-0.64068267127144
"J2728 J4214",0.0238095238095238,"J2728","J4214","naive","naive","naive naive","naive naive","J2728 J4214",0.00854700854700855,0,0.0152625152625153,"same","naive",0.00380889051470396,37,167,90,134,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0380889051470396,-0.647974046248241
"J2728 J4954",0.0222222222222222,"J2728","J4954","naive","naive","naive naive","naive naive","J2728 J4954",0.0178571428571429,0,0.0043650793650793,"same","naive",-0.00119946639993776,37,44,90,113,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0119946639993776,-0.423601511805882
"J2728 J5657A",0.0218978102189781,"J2728","J5657A","naive","naive","naive naive","naive naive","J2728 J5657A",0.0689655172413793,0,-0.0470677070224012,"same","naive",-0.0203039056975853,37,8,90,172,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.203039056975853,0.808100965282719
"J2728 J6017",0.0163934426229508,"J2728","J6017","naive","naive","naive naive","naive naive","J2728 J6017",0.0348837209302326,0,-0.0184902783072818,"same","naive",-0.0132847471068152,37,157,90,24,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.132847471068152,-0.0132640936892253
"J2728 J664",0.0154639175257732,"J2728","J664","naive","knowledge","naive knowledge","knowledge naive","J2728 J664",0.0145985401459854,0,0.000865377379787801,"different","knowledge",-0.00676038126361544,37,512,90,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0676038126361544,-0.502133241283435
"J2801 J3096",0.120218579234973,"J2801","J3096","naive","naive","naive naive","naive naive","J2801 J3096",0.128440366972477,6.5,-0.00822178773750398,"same","naive",0.0561625328933537,382,360,147,194,"old",1,"naive naive_1",0.5,6.13368983957219,4.15381069879394,0.90136280360398,0.561625328933537,2.24143396835432
"J2801 J3369",0.0170454545454545,"J2801","J3369","naive","naive","naive naive","naive naive","J2801 J3369",0.0305555555555556,0,-0.0135101010101011,"same","naive",-0.0110423292117005,382,363,147,242,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.110423292117005,-0.117572087779584
"J2801 J3610",0.0338983050847458,"J2801","J3610","naive","naive","naive naive","naive naive","J2801 J3610",0.0497076023391813,0,-0.0158092972544355,"same","naive",-0.00122699386778821,382,169,147,111,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0122699386778821,0.343988737602184
"J2801 J4044",0.00884955752212389,"J2801","J4044","naive","naive","naive naive","naive naive","J2801 J4044",0.0072992700729927,4,0.00155028744913119,"same","naive",-0.010692588041857,382,56,147,246,"old",1,"naive naive_1",0.5,3.63368983957219,2.46077974701873,0.466584371305524,-0.10692588041857,-0.67804431531315
"J2801 J4046",0.0075187969924812,"J2801","J4046","naive","naive","naive naive","naive naive","J2801 J4046",0.0147058823529412,0,-0.00718708536046,"same","naive",-0.0147449452266929,382,66,147,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.147449452266929,-0.499546313724173
"J2801 J4151",0.00689655172413793,"J2801","J4151","naive","naive","naive naive","naive naive","J2801 J4151",0.0542168674698795,1,-0.0473203157457416,"same","naive",-0.0298856992103854,382,210,147,56,"old",1,"naive naive_1",0.5,0.633689839572192,0.429142604888476,-0.0551497474526229,-0.298856992103854,0.452661202697127
"J2801 J4521",0.0165745856353591,"J2801","J4521","naive","knowledge","naive knowledge","knowledge naive","J2801 J4521",0.0915492957746479,0,-0.0749747101392888,"different","knowledge",-0.0339256524387857,382,353,147,172,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.339256524387857,1.35236589831152
"J2801 J4552",0.0290697674418605,"J2801","J4552","naive","naive","naive naive","naive naive","J2801 J4552",0.00393700787401575,2,0.0251327595678447,"same","naive",0.010763101906906,382,23,147,182,"old",1,"naive naive_1",0.5,1.63368983957219,1.10635498559856,0.118761625466759,0.10763101906906,-0.759074219492192
"J2801 J4601",0.0301507537688442,"J2801","J4601","naive","knowledge","naive knowledge","knowledge naive","J2801 J4601",0.0933940774487472,0,-0.063243323679903,"different","knowledge",-0.0210273585403787,382,302,147,239,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.210273585403787,1.39682479932436
"J2801 J4699",0.0424242424242424,"J2801","J4699","naive","naive","naive naive","naive naive","J2801 J4699",0.051948051948052,0,-0.0095238095238096,"same","naive",0.00647567907887133,382,175,147,352,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0647567907887133,0.397983163491992
"J2801 J4998",0.01875,"J2801","J4998","naive","naive","naive naive","naive naive","J2801 J4998",0.00386100386100386,0,0.0148889961389961,"same","naive",0.000471262519029683,382,43,147,164,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.00471262519029683,-0.760905902307842
"J2801 J5012",0.00813008130081301,"J2801","J5012","naive","naive","naive naive","naive naive","J2801 J5012",0.0691823899371069,4,-0.0610523086362939,"same","naive",-0.0341513255703982,382,199,147,35,"old",1,"naive naive_1",0.5,3.63368983957219,2.46077974701873,0.466584371305524,-0.341513255703982,0.813327557592862
"J2801 J5021",0.0617977528089888,"J2801","J5021","naive","naive","naive naive","naive naive","J2801 J5021",0.0449438202247191,0,0.0168539325842697,"same","naive",0.0284229293746467,382,152,147,127,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.284229293746467,0.229182459738977
"J2801 J5074",0.00657894736842105,"J2801","J5074","naive","knowledge","naive knowledge","knowledge naive","J2801 J5074",0.00389105058365759,0,0.00268789678476346,"different","knowledge",-0.011710830930778,382,40,147,120,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.11710830930778,-0.760181781786168
"J2801 J5089",0.0132450331125828,"J2801","J5089","naive","knowledge","naive knowledge","knowledge naive","J2801 J5089",0.0116731517509728,7,0.00157188136161,"different","knowledge",-0.00790431710786812,382,36,147,95,"old",1,"knowledge naive_1",0.5,4.08108108108108,0.452814679974607,0.988318490063672,-0.0790431710786812,-0.572634566672775
"J2801 J5304",0.0317460317460317,"J2801","J5304","naive","naive","naive naive","naive naive","J2801 J5304",0.0115830115830116,0,0.0201630201630201,"same","naive",0.0106298039802671,382,29,147,42,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.106298039802671,-0.574806928237795
"J2801 J5476",0.0486111111111111,"J2801","J5476","naive","naive","naive naive","naive naive","J2801 J5476",0.0285714285714286,0,0.0200396825396825,"same","naive",0.0212524047187991,382,48,147,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.212524047187991,-0.165389185283694
"J2801 J5645",0.0360824742268041,"J2801","J5645","naive","naive","naive naive","naive naive","J2801 J5645",0.0338461538461538,0,0.0022363203806503,"same","naive",0.00678554370149417,382,144,147,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0678554370149417,-0.0382692706881562
"J2801 J664",0.00403225806451613,"J2801","J664","naive","knowledge","naive knowledge","knowledge naive","J2801 J664",0.0258620689655172,4,-0.0218298109010011,"different","knowledge",-0.0223308806158034,382,512,147,366,"old",1,"knowledge naive_1",0.5,1.08108108108108,0.119950908602545,0.466584371305524,-0.223308806158034,-0.230684256358272
"J2941 J3679",0.008,"J2941","J3679","naive","naive","naive naive","naive naive","J2941 J3679",0.0357142857142857,0,-0.0277142857142857,"same","naive",-0.0219833849057467,34,54,95,141,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.219833849057467,0.00675236573109809
"J2941 J4151",0.0128205128205128,"J2941","J4151","naive","naive","naive naive","naive naive","J2941 J4151",0.00952380952380952,15.5,0.00329670329670328,"same","naive",-0.00753905086930665,34,210,95,56,"old",1,"naive naive_1",0.5,15.1336898395722,10.2487221251847,2.46656515987842,-0.0753905086930665,-0.624433321323141
"J2969 J5519",0.0212765957446809,"J2969","J5519","naive","naive","naive naive","naive naive","J2969 J5519",0.0172413793103448,0,0.0040352164343361,"same","naive",-0.00191882748838984,101,103,19,154,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0191882748838984,-0.438441300686469
"J2969 J664",0.0133333333333333,"J2969","J664","naive","knowledge","naive knowledge","knowledge naive","J2969 J664",0.0072992700729927,0,0.0060340632603406,"different","knowledge",-0.00620881223064761,101,512,19,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.0620881223064761,-0.67804431531315
"J3096 J3369",0.0545454545454545,"J3096","J3369","naive","naive","naive naive","naive naive","J3096 J3369",0.0219178082191781,0,0.0326276463262764,"same","naive",0.029631654165657,360,363,194,242,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.29631654165657,-0.325740219105692
"J3096 J3610",0.0470588235294118,"J3096","J3610","naive","naive","naive naive","naive naive","J3096 J3610",0.0494186046511628,0,-0.002359781121751,"same","naive",0.0120397182199822,360,169,194,111,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.120397182199822,0.337023946166457
"J3096 J4046",0.015748031496063,"J3096","J4046","naive","naive","naive naive","naive naive","J3096 J4046",0.0109090909090909,0,0.0048389405869721,"same","naive",-0.00512056075393773,360,66,194,80,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0512056075393773,-0.591048293247545
"J3096 J4151",0.0217391304347826,"J3096","J4151","naive","naive","naive naive","naive naive","J3096 J4151",0.0634441087613293,0,-0.0417049783265467,"same","naive",-0.0184337163735732,360,210,194,56,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.184337163735732,0.675036030546834
"J3096 J4521",0.0467836257309941,"J3096","J4521","naive","knowledge","naive knowledge","knowledge naive","J3096 J4521",0.0662100456621005,0,-0.0194264199311064,"different","knowledge",0.00559442160122248,360,353,194,172,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0559442160122248,0.741694604081926
"J3096 J4601",0.0471204188481675,"J3096","J4601","naive","knowledge","naive knowledge","knowledge naive","J3096 J4601",0.0782997762863535,0,-0.031179357438186,"different","knowledge",0.00148878285001922,360,302,194,239,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,0.0148878285001922,1.03305490142332
"J3096 J4699",0.0245398773006135,"J3096","J4699","naive","naive","naive naive","naive naive","J3096 J4699",0.065359477124183,0,-0.0408195998235695,"same","naive",-0.0163367811739635,360,175,194,352,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.163367811739635,0.721196057851316
"J3096 J5012",0.0347826086956522,"J3096","J5012","naive","naive","naive naive","naive naive","J3096 J5012",0.0458715596330275,0,-0.0110889509373753,"same","naive",0.00106688278456257,360,199,194,35,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0106688278456257,0.251540809834702
"J3096 J5021",0.0635838150289017,"J3096","J5021","naive","naive","naive naive","naive naive","J3096 J5021",0.0388888888888889,0,0.0246949261400128,"same","naive",0.0324339063394062,360,152,194,127,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.324339063394062,0.0832597217376733
"J3096 J5304",0.0245901639344262,"J3096","J5304","naive","naive","naive naive","naive naive","J3096 J5304",0.00763358778625954,0,0.0169565761481667,"same","naive",0.0049251716578312,360,29,194,42,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.049251716578312,-0.669987319556063
"J3096 J5314",0.0172413793103448,"J3096","J5314","naive","naive","naive naive","naive naive","J3096 J5314",0.00390625,0,0.0133351293103448,"same","naive",-0.00105398409026299,360,16,194,22,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0105398409026299,-0.75981547863165
"J3096 J5476",0.0138888888888889,"J3096","J5476","naive","naive","naive naive","naive naive","J3096 J5476",0.0175438596491228,0,-0.0036549707602339,"same","naive",-0.00941768225461162,360,48,194,66,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0941768225461162,-0.431151579832848
"J3096 J5559",0.00925925925925926,"J3096","J5559","naive","naive","naive naive","naive naive","J3096 J5559",0.00393700787401575,0,0.00532225138524351,"same","naive",-0.00904740627569526,360,31,194,28,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0904740627569526,-0.759074219492192
"J3096 J5645",0.037037037037037,"J3096","J5645","naive","naive","naive naive","naive naive","J3096 J5645",0.0304878048780488,0,0.0065492321589882,"same","naive",0.00897414860453519,360,144,194,161,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.0897414860453519,-0.119204866718749
"J3096 J6014",0.00961538461538462,"J3096","J6014","naive","naive","naive naive","naive naive","J3096 J6014",0.004,0,0.00561538461538462,"same","naive",-0.00871442769071199,360,6,194,8,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.08714427690712,-0.757556120774581
"J3096 J664",0.00411522633744856,"J3096","J664","naive","knowledge","naive knowledge","knowledge naive","J3096 J664",0.0112676056338028,0,-0.00715237929635424,"different","knowledge",-0.0168851039378103,360,512,194,366,"old",0,"knowledge naive_0",-0.5,-2.91891891891892,-0.323867453226871,-0.229061120372005,-0.168851039378103,-0.582408153939248
"J3369 J3610",0.0133333333333333,"J3369","J3610","naive","naive","naive naive","naive naive","J3369 J3610",0.0169491525423729,0,-0.0036158192090396,"same","naive",-0.00975470971508495,363,169,242,111,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0975470971508495,-0.445483912358611
"J3369 J3679",0.051948051948052,"J3369","J3679","naive","naive","naive naive","naive naive","J3369 J3679",0.0547945205479452,0,-0.0028464685998932,"same","naive",0.0149535395064181,363,54,242,141,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,0.149535395064181,0.466582536250065
"J3369 J3753",0.021978021978022,"J3369","J3753","naive","naive","naive naive","naive naive","J3369 J3753",0.0230769230769231,0,-0.0010989010989011,"same","naive",-0.00336170094241716,363,25,242,31,"old",0,"naive naive_0",-0.5,-0.366310160427808,-0.248069775821609,-0.229061120372005,-0.0336170094241716,-0.29780576298738
